,water_depth_min,water_depth_max,wedge_slope,source_depth,bottom_type,len_slope,SLD_depth,SLD_avgrad,DC_axis,DC_top,DC_bot,DC_avgrad_top,DC_avgrad_bot,SSP_wmin,SSP_wmax,SSP_src,SSP_dcax,SSP_dcb,SSP_dct,SSP_sld,Autumn,Spring,Summer,Winter,Labrador-Sea,Mediterranean-Sea,North-Pacific-Ocean,Norwegian-Sea,South-Atlantic-Ocean,South-Pacific-Ocean
4036,600,600,0,200,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.957695,1495.957695,1507.569883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4037,1200,1500,-2,150,1,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.84082,1493.999375,1509.821875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4038,750,1500,-2,200,2,21477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.775625,1469.939883,1483.043672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4039,250,250,0,100,2,0.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1477.376797,1477.376797,1477.321953,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4040,600,1500,-2,50,2,25773.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1473.35125,1482.290938,1471.131523,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4041,350,350,0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.5143945,1475.5143945,1480.353516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4042,450,1500,2,150,1,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.787539,1482.35875,1465.659844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4043,150,150,0,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.143125,1479.143125,1494.409921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4044,600,1500,-2,15,2,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.751055,1470.076484,1490.6127735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4045,600,1500,-2,50,2,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.1803125,1485.604453125,1494.409921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4046,1050,1500,-2,70,1,12886.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1524.30793,1531.742461,1514.196406,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4047,150,1500,2,50,2,38659.0,0.0,0.0,500.0,50.0,1500.0,-0.02786806242424262,0.009067539000000128,1478.130469,1483.729102,1484.245547,1474.661563,1483.729102,1484.245547,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4048,350,350,0,70,2,0.0,0.0,0.0,50.0,0.0,100.0,-0.02127343333333442,0.02352994166666538,1478.917539,1478.917539,1476.800664,1476.185977,1477.29043,1477.175625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4049,900,1500,2,70,2,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.838047,1483.797305,1478.139609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4050,600,1500,2,70,2,25773.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1517.409688,1531.742461,1514.196406,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4051,1200,1200,0,150,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.035664,1466.035664,1478.532734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4052,1050,1500,-2,15,2,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.0790625,1483.797305,1481.478711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4053,450,450,0,200,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.945742,1499.945742,1507.189453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4054,450,1500,2,70,1,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.354863,1470.076484,1481.22625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4055,350,350,0,300,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.058555,1470.058555,1469.231016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4056,900,1500,2,200,1,17182.0,0.0,0.0,500.0,150.0,900.0,-0.008094420000000225,0.008260937499999841,1477.838047,1483.797305,1477.27625,1474.533672,1477.838047,1477.366719,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4057,600,1500,-2,100,1,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.222422,1483.797305,1477.409297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4058,900,900,0,50,1,0.0,0.0,0.0,100.0,0.0,900.0,-0.1380200083333331,0.01211103058823509,1522.020039,1522.020039,1513.369141,1512.183359,1522.020039,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4059,150,150,0,15,2,0.0,50.0,0.02309990714285927,0.0,0.0,0.0,0.0,0.0,1478.130469,1478.130469,1483.180547,0.0,0.0,0.0,1484.245547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4060,750,1500,-2,100,1,21477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.775625,1469.939883,1482.898789,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4061,1050,1050,0,200,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.19457,1492.19457,1507.569883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4062,150,1500,-2,70,1,38659.0,0.0,0.0,70.0,50.0,100.0,-0.01411130000000185,0.01135286666666768,1465.659844,1482.35875,1463.486641,1463.486641,1463.827227,1463.768867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4063,1200,1500,-2,30,2,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.947266,1493.98207,1523.102227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4064,450,450,0,150,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.91957,1499.91957,1510.056563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4065,350,1500,2,50,1,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.47681640625,1485.604453125,1494.409921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4066,150,150,0,100,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.872969,1509.872969,1514.193438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4067,450,1500,-2,30,1,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.888125,1483.797305,1480.353516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4068,900,1500,-2,15,2,17182.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1464.51418,1470.175508,1473.5428905,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4069,900,1500,-2,300,2,17182.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1521.970781,1531.869609,1514.300313,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4070,450,450,0,200,2,0.0,450.0,0.008367009411765103,0.0,0.0,0.0,0.0,0.0,1516.013379,1516.013379,1513.696211,0.0,0.0,0.0,1516.013379,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4071,1200,1500,-2,300,2,8591.0,0.0,0.0,500.0,50.0,1500.0,-0.02786806242424262,0.009067539000000128,1480.736641,1483.729102,1475.463477,1474.661563,1483.729102,1484.245547,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4072,600,1500,-2,15,2,25773.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1475.661914,1483.719805,1473.2720705,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4073,1200,1500,-2,50,1,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.84082,1493.999375,1524.978359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4074,450,450,0,70,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.91957,1499.91957,1517.279688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4075,350,350,0,30,2,0.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1470.058555,1470.058555,1466.675742,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4076,450,1500,2,30,1,30068.0,70.0,0.03275364999999937,0.0,0.0,0.0,0.0,0.0,1480.1816405,1469.939883,1482.526172,0.0,0.0,0.0,1483.143242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4077,750,750,0,70,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.775625,1469.775625,1483.143242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4078,150,150,0,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.143125,1479.143125,1497.2805859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4079,900,900,0,70,1,0.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1475.620703,1475.620703,1465.026367,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4080,1200,1500,-2,100,2,8591.0,0.0,0.0,250.0,70.0,1500.0,-0.06172942708333329,0.005886812499999905,1482.2159375,1485.604453125,1482.3615234375,1478.2459375,1485.604453125,1487.220546875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4081,50,1500,2,30,1,41523.0,70.0,0.03275364999999937,0.0,0.0,0.0,0.0,0.0,1482.896172,1469.939883,1482.526172,0.0,0.0,0.0,1483.143242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4082,350,1500,2,100,1,32932.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1480.8268165,1470.175508,1477.913711,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4083,1050,1500,-2,300,1,12886.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1476.853574,1482.290938,1469.319102,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4084,150,1500,2,100,2,38659.0,0.0,0.0,250.0,70.0,1500.0,-0.06172942708333329,0.005886812499999905,1479.143125,1485.604453125,1482.3615234375,1478.2459375,1485.604453125,1487.220546875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4085,450,450,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.888125,1474.888125,1481.478711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4086,50,1500,2,200,2,41523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.896172,1469.939883,1483.043672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4087,750,1500,-2,150,2,21477.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1519.794785,1531.869609,1513.334883,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4088,350,1500,2,15,1,32932.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1470.058555,1482.272617,1466.723047,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4089,900,900,0,300,1,0.0,0.0,0.0,500.0,150.0,900.0,-0.009911160000000177,0.008350780000000101,1478.001875,1478.001875,1475.463477,1474.661563,1478.001875,1478.130469,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4090,50,1500,2,50,2,41523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.978359,1493.999375,1524.978359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4091,50,50,0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.768867,1463.768867,1463.911289,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4092,600,600,0,300,2,0.0,0.0,0.0,125.0,50.0,600.0,-0.07356388666666666,0.008940706000000319,1517.409688,1517.409688,1514.236484,1512.989531,1517.409688,1517.786484,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4093,1050,1500,-2,300,2,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.1178125,1482.272617,1469.231016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4094,900,1500,2,300,2,17182.0,1500.0,0.01201489789473698,0.0,0.0,0.0,0.0,0.0,1521.982148,1531.729727,1514.516523,0.0,0.0,0.0,1531.729727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4095,900,900,0,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.001875,1478.001875,1484.245547,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4096,250,1500,-2,100,2,35795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.149648,1469.939883,1482.898789,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4097,50,1500,2,70,2,41523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.68168,1493.98207,1518.315977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4098,600,1500,-2,300,1,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.070508,1482.35875,1468.500117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4099,1200,1200,0,300,1,0.0,0.0,0.0,250.0,100.0,1200.0,-0.03666992187499887,0.004178947368421081,1482.2159375,1482.2159375,1478.7901171875,1478.2459375,1482.2159375,1482.3615234375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4100,750,750,0,150,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.4506445,1476.4506445,1477.366719,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4101,150,1500,-2,15,2,38659.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1478.550234,1483.719805,1473.2720705,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4102,350,1500,-2,30,2,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.1918945,1482.384961,1470.970039,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4103,450,1500,2,300,1,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.945742,1493.999375,1503.888516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4104,450,450,0,50,1,0.0,0.0,0.0,150.0,50.0,450.0,-0.09078528499999987,0.008582551666666707,1515.9096485,1515.9096485,1521.349297,1513.334883,1515.9096485,1521.349297,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4105,1050,1500,-2,150,2,12886.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1464.380547,1470.175508,1479.700547,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4106,1200,1500,2,15,1,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.823906,1493.63168,1534.192539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4107,900,1500,-2,50,1,17182.0,0.0,0.0,70.0,50.0,100.0,-0.01411130000000185,0.01135286666666768,1475.450859,1482.35875,1463.768867,1463.486641,1463.827227,1463.768867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4108,1050,1500,-2,70,1,12886.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1476.853574,1482.290938,1468.336797,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4109,1200,1500,-2,100,1,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.58918,1483.797305,1477.409297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4110,600,1500,2,50,1,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.751055,1470.076484,1482.829883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4111,1050,1500,-2,300,1,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.380547,1470.175508,1480.994766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4112,450,1500,-2,70,1,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.3675395,1482.384961,1470.038203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4113,1200,1500,2,200,2,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.947266,1493.98207,1507.463828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4114,250,250,0,15,2,0.0,50.0,0.02309990714285927,0.0,0.0,0.0,0.0,0.0,1476.038047,1476.038047,1483.180547,0.0,0.0,0.0,1484.245547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4115,750,1500,-2,70,2,21477.0,0.0,0.0,500.0,50.0,1500.0,-0.02786806242424262,0.009067539000000128,1476.9211325,1483.729102,1483.119375,1474.661563,1483.729102,1484.245547,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4116,1050,1050,0,150,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.1106055,1479.1106055,1475.724844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4117,600,600,0,200,1,0.0,0.0,0.0,150.0,50.0,600.0,-0.09078528499999987,0.009819791111111347,1517.753789,1517.753789,1513.510469,1513.334883,1517.753789,1521.349297,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4118,350,1500,-2,100,2,32932.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1480.8268165,1470.175508,1477.913711,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4119,900,1500,-2,100,1,17182.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1522.020039,1531.777734,1512.183359,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4120,250,1500,2,70,2,35795.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1477.376797,1483.719805,1476.462109,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4121,600,600,0,200,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.150898,1475.150898,1475.662422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4122,450,1500,2,70,2,30068.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1475.3135155,1483.719805,1476.462109,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4123,750,1500,2,100,1,21477.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1519.794785,1531.869609,1513.961914,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4124,150,1500,2,15,1,38659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.3175,1470.076484,1490.6127735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4125,450,1500,-2,70,1,30068.0,1500.0,0.01201489789473698,0.0,0.0,0.0,0.0,0.0,1516.013379,1531.729727,1512.795898,0.0,0.0,0.0,1531.729727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4126,1050,1500,-2,30,2,12886.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1479.1371875,1483.719805,1473.932969,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4127,750,1500,-2,50,1,21477.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1474.860117,1482.272617,1466.094492,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4128,450,1500,-2,100,2,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.945742,1493.999375,1513.730508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4129,150,1500,2,150,2,38659.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1513.039727,1531.742461,1513.039727,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4130,1200,1500,-2,150,1,8591.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1526.786719,1531.742461,1513.039727,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4131,900,1500,2,70,2,17182.0,0.0,0.0,70.0,50.0,100.0,-0.01411130000000185,0.01135286666666768,1475.450859,1482.35875,1463.486641,1463.486641,1463.827227,1463.768867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4132,250,1500,2,150,1,35795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.605508,1470.076484,1480.3175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4133,900,1500,-2,70,1,17182.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1475.620703,1482.272617,1465.026367,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4134,450,450,0,150,1,0.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1475.3135155,1475.3135155,1478.550234,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4135,600,1500,2,50,2,25773.0,0.0,0.0,500.0,50.0,1500.0,-0.02786806242424262,0.009067539000000128,1475.725742,1483.729102,1484.245547,1474.661563,1483.729102,1484.245547,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4136,1200,1500,-2,70,1,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.823906,1493.63168,1517.025352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4137,900,900,0,30,2,0.0,900.0,0.010062097692308,0.0,0.0,0.0,0.0,0.0,1521.982148,1521.982148,1512.273516,0.0,0.0,0.0,1521.982148,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4138,900,900,0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.450859,1475.450859,1463.674258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4139,50,1500,2,150,1,41523.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1521.349297,1531.869609,1513.334883,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4140,1200,1200,0,300,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.035664,1466.035664,1479.183633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4141,50,1500,2,70,1,41523.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1475.117383,1470.175508,1476.967695,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4142,450,450,0,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.91957,1499.91957,1520.728867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
